CustomerID,first_purchase,last_purchase,invoice_count,total_units,total_revenue,avg_line_revenue,country,recency_days,customer_lifespan_days,repeat_customer_flag,high_value_flag
12640,2011-09-19 12:01:00,2011-11-16 11:52:00,3,311,1174.58,22.16188679245283,France,24,57,1,0
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,1,72,185.9,18.59,Sweden,115,0,0,0
12642,2011-08-24 09:23:00,2011-11-14 15:03:00,3,552,1013.26,21.558723404255318,Germany,25,82,1,0
12643,2011-01-11 11:48:00,2011-08-03 12:56:00,6,1808,3344.64,139.35999999999999,France,128,204,1,1
12644,2011-08-02 10:33:00,2011-08-02 10:33:00,1,325,477.90999999999997,15.416451612903225,Germany,130,0,0,0
12645,2011-01-27 13:08:00,2011-11-06 12:38:00,4,1084,1775.18,24.31753424657534,Germany,34,282,1,1
12646,2011-10-21 12:52:00,2011-12-05 10:14:00,2,897,1346.97,29.932666666666666,USA,5,44,1,0
12647,2010-12-05 14:02:00,2011-11-17 12:56:00,12,1431,3722.82,30.76710743801653,Germany,22,346,1,1
12648,2011-07-08 11:55:00,2011-07-08 11:55:00,1,160,318.05,15.145238095238096,Germany,155,0,0,0
12649,2011-05-11 14:37:00,2011-08-24 14:41:00,3,586,623.51,20.113225806451613,Germany,107,105,1,0
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,1,254,314.44,15.722,France,3,0,0,0
12651,2011-01-09 12:46:00,2011-01-09 12:46:00,1,78,114.0,12.666666666666666,France,335,0,0,0
12652,2011-01-12 15:00:00,2011-01-12 15:00:00,1,505,919.98,19.16625,France,331,0,0,0
12653,2011-02-16 10:53:00,2011-07-14 10:41:00,2,919,2209.85,51.391860465116274,Israel,149,147,1,1
12654,2011-02-17 13:16:00,2011-11-29 10:10:00,5,264,601.98,15.841578947368422,Germany,11,284,1,0
12656,2011-04-20 09:20:00,2011-11-22 13:42:00,5,1723,4051.17,32.152142857142856,France,17,216,1,1
12657,2011-09-22 11:40:00,2011-11-28 15:47:00,4,1044,1643.18,34.961276595744685,France,11,67,1,0
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,1,320,686.05,19.056944444444444,Germany,19,0,0,0
12659,2011-11-10 11:53:00,2011-11-10 11:53:00,1,105,91.68,18.336000000000002,France,30,0,0,0
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,1,127,245.1,18.853846153846153,France,11,0,0,0
12662,2010-12-01 13:04:00,2011-12-09 11:59:00,11,2058,3849.78,16.73817391304348,Germany,1,372,1,1
12664,2011-01-21 11:42:00,2011-12-01 17:07:00,9,1203,4881.88,131.94270270270272,Finland,8,314,1,1
12665,2011-01-19 08:34:00,2011-01-19 08:34:00,1,37,63.0,21.0,Germany,325,0,0,0
12667,2011-10-12 17:00:00,2011-10-12 17:00:00,1,395,620.13,18.791818181818183,Finland,58,0,0,0
12668,2010-12-19 12:46:00,2011-11-28 10:56:00,4,1634,3807.15,23.64689440993789,Germany,12,343,1,1
12669,2011-03-28 10:15:00,2011-07-12 09:54:00,3,1115,2744.0299999999997,27.168613861386135,France,151,105,1,1
12670,2011-04-21 10:16:00,2011-11-29 15:23:00,5,1397,2996.05,32.56576086956522,France,10,222,1,1
12672,2011-01-14 09:20:00,2011-01-14 09:20:00,1,78,225.9,22.59,France,330,0,0,0
12673,2011-01-17 11:46:00,2011-12-04 13:55:00,2,351,610.52,14.536190476190475,Germany,5,321,1,0
12674,2011-05-16 09:10:00,2011-11-01 12:12:00,4,1133,1970.6,23.742168674698792,France,39,169,1,1
12676,2011-02-01 15:41:00,2011-11-15 12:25:00,6,670,1331.39,29.586444444444446,Sweden,25,286,1,0
12678,2010-12-21 11:00:00,2011-10-28 13:04:00,12,10923,17628.46,106.83915151515151,France,42,311,1,1
12679,2011-03-01 12:26:00,2011-10-12 12:30:00,4,554,1113.02,23.187916666666666,France,59,225,1,0
12680,2011-08-18 15:44:00,2011-12-09 12:50:00,4,443,862.81,16.592499999999998,France,1,112,1,0
12681,2010-12-07 10:08:00,2011-11-25 11:33:00,22,7536,13787.54,21.610564263322885,France,15,353,1,1
12682,2010-12-03 13:59:00,2011-12-06 10:00:00,31,5555,12279.82,23.434770992366413,France,4,367,1,1
12683,2010-12-09 10:37:00,2011-12-05 16:31:00,15,4987,8476.57,24.641191860465117,France,4,361,1,1
12684,2011-05-10 12:55:00,2011-12-02 09:53:00,7,1985,2283.63,21.748857142857144,France,8,205,1,1
12685,2011-09-07 10:28:00,2011-11-11 13:46:00,6,1523,2863.08,18.236178343949042,France,28,65,1,1
12686,2010-12-03 09:51:00,2010-12-03 09:51:00,1,107,89.14,12.734285714285715,France,372,0,0,0
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,1,3028,4873.8099999999995,28.501812865497072,Israel,114,0,0,1
12689,2011-08-04 10:04:00,2011-11-14 08:31:00,2,628,1247.61,17.327916666666667,France,26,101,1,0
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,1,106,389.01,24.313125,France,206,0,0,0
12691,2010-12-17 14:46:00,2011-11-11 16:49:00,6,394,1035.8,32.36875,France,28,329,1,0
12693,2011-01-24 12:58:00,2011-08-04 17:51:00,4,255,855.91,21.946410256410257,Germany,127,192,1,0
12694,2011-06-09 17:48:00,2011-09-30 13:06:00,2,509,869.67,23.504594594594593,France,70,112,1,0
12695,2011-05-13 13:15:00,2011-12-02 13:22:00,4,220,582.1,21.55925925925926,France,7,203,1,0
12697,2011-06-23 15:44:00,2011-11-11 08:47:00,3,508,957.59,23.355853658536585,Sweden,29,140,1,0
12700,2011-05-08 16:10:00,2011-12-02 10:47:00,4,2967,4939.99,18.432798507462685,France,8,207,1,1
12701,2011-04-11 13:02:00,2011-09-21 10:47:00,2,678,797.71,15.051132075471699,Germany,80,162,1,0
12702,2011-11-20 10:36:00,2011-11-20 10:36:00,1,53,219.0,18.25,Germany,20,0,0,0
12703,2011-09-29 17:52:00,2011-09-29 17:52:00,1,164,283.55,13.502380952380953,Germany,71,0,0,0
12704,2011-06-23 10:20:00,2011-12-02 13:15:00,8,1006,2340.84,26.600454545454546,Finland,7,162,1,1
12705,2010-12-17 15:58:00,2011-11-24 13:17:00,9,3997,6868.29,20.56374251497006,Germany,15,341,1,1
12707,2011-02-21 08:38:00,2011-02-21 08:38:00,1,256,603.42,18.285454545454545,France,292,0,0,0
12708,2010-12-06 10:43:00,2011-11-10 09:52:00,10,1307,2712.91,17.27968152866242,Germany,30,338,1,1
12709,2010-12-08 09:49:00,2011-11-24 15:38:00,15,3912,9706.52,46.891400966183575,Germany,15,351,1,1
12710,2011-05-22 14:05:00,2011-09-04 12:00:00,3,851,1149.02,14.922337662337663,Germany,97,104,1,0
12712,2010-12-03 14:30:00,2011-11-11 08:19:00,13,1062,4396.13,33.053609022556394,Germany,29,342,1,1
12713,2011-12-09 12:16:00,2011-12-09 12:16:00,1,508,848.55,22.330263157894734,Germany,1,0,0,0
12714,2011-02-18 10:53:00,2011-11-30 15:43:00,5,3069,4708.86,18.18092664092664,France,9,285,1,1
12715,2011-08-25 15:22:00,2011-08-25 15:22:00,1,192,343.36,17.168,Sweden,106,0,0,0
12716,2011-07-29 13:28:00,2011-12-06 08:55:00,2,708,1053.49,15.267971014492753,France,4,129,1,0
12717,2011-04-08 10:32:00,2011-07-11 14:47:00,2,506,1030.98,18.74509090909091,Greece,151,94,1,0
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,1,203,238.25,12.539473684210526,France,71,0,0,0
12719,2011-10-05 14:50:00,2011-12-04 13:45:00,2,374,644.95,16.53717948717949,France,5,59,1,0
12720,2010-12-05 15:21:00,2011-12-07 08:03:00,25,4672,5781.73,16.332570621468925,Germany,3,366,1,1
12721,2010-12-20 11:38:00,2011-11-08 12:13:00,6,1959,2656.13,16.497701863354038,France,32,323,1,1
12722,2011-07-12 11:55:00,2011-09-15 14:50:00,4,566,997.63,18.82320754716981,France,85,65,1,0
12723,2011-10-05 15:52:00,2011-12-06 10:19:00,5,434,725.07,10.508260869565218,France,4,61,1,0
12724,2011-01-11 15:00:00,2011-12-04 16:02:00,4,445,1031.41,19.460566037735852,France,5,327,1,0
12725,2010-12-03 15:45:00,2010-12-03 15:45:00,1,164,427.8,17.825,Italy,371,0,0,0
12726,2010-12-17 12:56:00,2011-11-11 13:35:00,7,3143,2609.1,21.041129032258063,France,28,329,1,1
12727,2011-01-23 15:17:00,2011-11-29 11:46:00,7,2098,3980.7,28.638129496402875,France,11,309,1,1
12728,2011-01-11 13:31:00,2011-09-29 15:31:00,4,419,836.33,18.18108695652174,France,71,261,1,0
12729,2011-08-18 11:40:00,2011-08-18 11:40:00,1,233,453.01,17.423461538461538,France,114,0,0,0
12731,2010-12-10 10:56:00,2011-11-16 11:59:00,12,8437,18895.91,68.96317518248175,France,24,341,1,1
12732,2011-06-13 11:33:00,2011-06-13 11:33:00,1,111,236.26000000000002,19.688333333333336,France,180,0,0,0
12733,2011-04-19 16:19:00,2011-04-19 16:19:00,1,137,383.95,17.452272727272728,USA,234,0,0,0
12734,2010-12-22 12:47:00,2010-12-22 12:47:00,1,88,110.39999999999999,27.599999999999998,France,353,0,0,0
12735,2011-01-06 14:26:00,2011-01-28 13:37:00,2,368,779.5699999999999,18.12953488372093,France,315,21,1,0
12736,2011-01-11 07:57:00,2011-01-11 07:57:00,1,173,234.0,58.5,France,333,0,0,0
12738,2010-12-02 18:27:00,2010-12-02 18:27:00,1,148,155.35,14.122727272727273,Germany,372,0,0,0
12739,2011-09-01 17:45:00,2011-09-22 13:00:00,2,486,1013.04,26.658947368421053,United Arab Emirates,78,20,1,0
12740,2011-10-07 10:44:00,2011-10-07 10:44:00,1,342,427.6,15.837037037037037,France,64,0,0,0
12743,2011-07-28 16:06:00,2011-07-28 16:21:00,2,315,540.13,4.123129770992366,Unspecified,134,0,1,0
12744,2011-01-25 13:26:00,2011-10-19 11:18:00,7,5241,21279.29,95.85265765765766,Singapore,52,266,1,1
12747,2010-12-05 15:38:00,2011-12-07 14:34:00,11,1275,4196.01,40.737961165048546,United Kingdom,2,366,1,1
12748,2010-12-01 12:48:00,2011-12-09 12:20:00,209,25287,33053.19,7.491656844968269,United Kingdom,1,372,1,1
12749,2011-05-10 15:25:00,2011-12-06 09:56:00,5,1471,4090.88,20.55718592964824,United Kingdom,4,209,1,1
12750,2011-08-03 09:13:00,2011-08-03 09:13:00,1,137,275.88,18.392,Poland,129,0,0,0
12752,2011-09-19 13:32:00,2011-09-19 13:32:00,1,2262,4366.78,82.3920754716981,Norway,81,0,0,1
12753,2010-12-12 11:44:00,2011-11-17 10:52:00,6,11421,21429.39,108.77862944162436,Japan,23,339,1,1
12754,2011-02-04 10:31:00,2011-04-18 09:00:00,3,6481,3010.74,47.78952380952381,Japan,236,72,1,1
12755,2010-12-09 10:44:00,2011-03-04 12:42:00,2,1491,3811.9500000000003,952.9875000000001,Japan,281,85,1,1
12756,2011-09-14 09:31:00,2011-09-14 09:31:00,1,144,112.08,28.02,Japan,87,0,0,0
12757,2011-05-12 19:01:00,2011-11-24 12:30:00,13,2395,7834.650000000001,21.52376373626374,Portugal,16,195,1,1
12758,2011-03-08 12:05:00,2011-08-15 10:22:00,2,2135,2791.59,28.779278350515465,Portugal,117,159,1,1
12759,2011-03-09 08:09:00,2011-10-18 14:49:00,3,902,1531.44,16.12042105263158,Netherlands,52,223,1,0
12762,2011-11-14 14:23:00,2011-12-02 10:23:00,2,1227,1898.52,27.51478260869565,Portugal,8,17,1,1
12763,2010-12-05 15:46:00,2011-07-24 14:12:00,2,316,494.08,27.448888888888888,Japan,138,230,1,0
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,1,386,1693.88,37.64177777777778,Lebanon,317,0,0,1
12766,2010-12-08 13:53:00,2011-12-06 08:46:00,7,3646,6989.63,22.547193548387096,Portugal,4,362,1,1
12769,2011-04-15 10:25:00,2011-04-15 10:25:00,1,356,1143.6,35.7375,Brazil,239,0,0,0
12770,2011-05-13 09:33:00,2011-05-13 09:33:00,1,743,1351.45,112.62083333333334,Japan,211,0,0,0
12772,2011-10-11 09:19:00,2011-10-11 09:19:00,1,556,892.47,16.226727272727274,Portugal,60,0,0,0
12775,2011-02-01 13:45:00,2011-11-22 16:33:00,5,877,1386.04,21.00060606060606,Netherlands,17,294,1,0
12778,2011-01-31 14:35:00,2011-11-20 11:30:00,6,825,822.23,16.4446,Netherlands,20,292,1,0
12779,2010-12-03 13:40:00,2011-11-02 11:43:00,8,2024,3981.36,26.72053691275168,Poland,38,333,1,1
12781,2011-02-28 08:43:00,2011-10-07 10:37:00,2,671,826.74,33.0696,Czech Republic,64,221,1,0
12782,2010-12-17 11:30:00,2011-12-05 09:16:00,5,1086,2330.92,22.630291262135923,Portugal,5,352,1,1
12783,2011-09-25 15:35:00,2011-12-07 15:56:00,6,624,2225.91,26.49892857142857,Portugal,2,73,1,1
12784,2011-11-24 12:53:00,2011-11-30 15:38:00,2,280,532.82,9.347719298245615,Portugal,9,6,1,0
12785,2010-12-10 13:48:00,2010-12-10 13:48:00,1,131,311.95,22.282142857142855,Portugal,364,0,0,0
12787,2011-05-31 09:36:00,2011-11-30 08:44:00,3,261,463.66,23.183,Netherlands,10,182,1,0
12789,2011-10-05 13:34:00,2011-10-05 13:34:00,1,4,91.85,22.9625,Netherlands,65,0,0,0
12790,2011-05-31 14:14:00,2011-05-31 14:14:00,1,166,324.92,15.472380952380954,Netherlands,192,0,0,0
12791,2010-12-01 11:27:00,2010-12-01 11:27:00,1,97,192.60000000000002,96.30000000000001,Netherlands,374,0,0,0
12792,2011-03-28 11:36:00,2011-03-28 11:36:00,1,217,400.53999999999996,16.0216,Portugal,257,0,0,0
12793,2010-12-03 15:14:00,2011-01-09 12:12:00,2,295,545.48,22.728333333333335,Portugal,335,36,1,0
12794,2011-09-02 12:01:00,2011-10-17 14:54:00,2,592,860.41,19.12022222222222,Portugal,53,45,1,0
12795,2011-11-21 10:27:00,2011-11-21 10:27:00,1,68,430.48,30.74857142857143,Portugal,19,0,0,0
12797,2010-12-09 10:55:00,2010-12-09 10:55:00,1,118,254.03,19.540769230769232,Portugal,366,0,0,0
12798,2011-06-22 10:11:00,2011-11-29 15:52:00,3,5256,6977.04,872.13,Japan,10,160,1,1
12802,2011-06-06 09:36:00,2011-06-06 09:36:00,1,314,427.58,17.1032,Netherlands,187,0,0,0
12808,2010-12-06 10:27:00,2011-11-03 10:05:00,3,188,483.65000000000003,17.273214285714285,Portugal,37,331,1,0
12809,2011-06-15 10:51:00,2011-06-15 10:51:00,1,220,489.31,19.572400000000002,Portugal,178,0,0,0
12811,2011-02-28 15:39:00,2011-03-24 09:42:00,3,230,514.85,16.608064516129033,Portugal,261,23,1,0
12812,2011-10-26 09:54:00,2011-10-26 09:54:00,1,164,229.64000000000001,15.309333333333335,Japan,45,0,0,0
12814,2011-08-30 12:11:00,2011-08-30 12:11:00,1,49,125.92,62.96,Poland,102,0,0,0
12815,2011-05-25 13:34:00,2011-07-15 10:21:00,2,379,1063.46,22.6268085106383,Poland,148,50,1,0
12816,2011-06-16 13:24:00,2011-09-05 12:41:00,2,128,572.2,19.731034482758623,Poland,96,80,1,0
12817,2011-03-03 16:28:00,2011-03-03 16:28:00,1,53,166.04,41.51,Austria,281,0,0,0
12818,2011-03-23 12:06:00,2011-03-23 12:06:00,1,929,1542.08,110.14857142857143,Austria,262,0,0,0
12820,2011-01-17 12:34:00,2011-12-06 15:12:00,4,722,942.34,15.97186440677966,United Kingdom,3,323,1,0
12821,2011-05-09 15:51:00,2011-05-09 15:51:00,1,70,92.72,15.453333333333333,United Kingdom,214,0,0,0
12822,2011-09-13 13:46:00,2011-09-30 10:04:00,2,550,948.88,20.62782608695652,United Kingdom,71,16,1,0
12823,2011-02-16 12:15:00,2011-09-26 07:35:00,5,230,1759.5,351.9,United Kingdom,75,221,1,1
12824,2011-10-11 12:49:00,2011-10-11 12:49:00,1,232,397.12,15.8848,United Kingdom,60,0,0,0
12826,2010-12-09 15:21:00,2011-12-07 10:25:00,7,1058,1474.72,16.205714285714286,United Kingdom,3,362,1,0
12827,2011-10-26 15:44:00,2011-12-04 12:17:00,3,197,430.15,17.206,United Kingdom,6,38,1,0
12828,2011-08-01 16:16:00,2011-12-07 08:45:00,6,494,1018.71,18.19125,United Kingdom,3,127,1,0
12829,2010-12-14 14:54:00,2011-01-07 11:13:00,2,376,293.0,26.636363636363637,United Kingdom,337,23,1,0
12830,2011-06-21 10:53:00,2011-11-02 11:54:00,6,9848,6814.64,179.33263157894737,United Kingdom,38,134,1,1
12831,2011-03-22 13:02:00,2011-03-22 13:02:00,1,135,215.05,23.894444444444446,United Kingdom,262,0,0,0
12832,2011-09-02 13:48:00,2011-11-07 13:30:00,2,195,383.03000000000003,14.186296296296298,United Kingdom,32,65,1,0
12833,2011-07-17 13:46:00,2011-07-17 13:46:00,1,156,417.38,17.390833333333333,United Kingdom,145,0,0,0
12834,2011-03-02 09:49:00,2011-03-02 09:49:00,1,110,312.38,17.354444444444443,United Kingdom,283,0,0,0
12836,2011-02-01 11:19:00,2011-10-11 15:10:00,4,1062,2610.36,15.002068965517243,United Kingdom,59,252,1,1
12837,2011-06-19 16:07:00,2011-06-19 16:07:00,1,24,134.1,11.174999999999999,United Kingdom,173,0,0,0
12838,2010-12-01 11:57:00,2011-11-06 12:20:00,2,355,671.95,5.599583333333333,United Kingdom,34,340,1,0
12839,2010-12-07 15:48:00,2011-12-07 12:33:00,14,3807,5591.42,17.80707006369427,United Kingdom,3,364,1,1
12840,2011-04-27 12:21:00,2011-07-19 09:29:00,4,1511,2726.77,24.13070796460177,United Kingdom,144,82,1,1
12841,2010-12-03 10:43:00,2011-12-05 11:13:00,25,2720,3991.58,9.641497584541062,United Kingdom,5,367,1,1
12842,2011-02-04 12:36:00,2011-09-30 15:33:00,2,547,1118.99,32.9114705882353,United Kingdom,70,238,1,0
12843,2011-03-20 14:38:00,2011-10-05 12:09:00,8,781,1702.26,16.526796116504855,United Kingdom,66,198,1,1
12844,2011-08-01 13:11:00,2011-11-10 13:31:00,2,125,325.96000000000004,6.268461538461539,United Kingdom,29,101,1,0
12845,2011-02-22 14:10:00,2011-03-17 13:34:00,4,204,354.09000000000003,13.114444444444446,United Kingdom,267,22,1,0
12847,2011-11-17 13:16:00,2011-11-17 13:16:00,1,873,843.64,10.043333333333333,United Kingdom,22,0,0,0
12849,2011-03-16 12:26:00,2011-11-08 13:41:00,2,597,1010.29,21.047708333333333,United Kingdom,31,237,1,0
12851,2011-09-04 12:41:00,2011-09-04 12:41:00,1,106,131.81,2.8044680851063832,United Kingdom,97,0,0,0
12852,2011-02-18 08:47:00,2011-02-18 08:47:00,1,149,311.55,18.326470588235296,United Kingdom,295,0,0,0
12853,2011-01-28 10:28:00,2011-07-28 11:29:00,6,800,1957.1000000000001,25.09102564102564,United Kingdom,135,181,1,1
12854,2011-01-25 13:35:00,2011-09-22 12:15:00,3,626,1316.25,12.075688073394495,United Kingdom,79,239,1,0
12855,2010-12-02 09:37:00,2010-12-02 09:37:00,1,30,38.1,12.700000000000001,United Kingdom,373,0,0,0
12856,2011-10-07 12:38:00,2011-12-02 10:52:00,6,1076,2170.78,6.98,United Kingdom,8,55,1,1
12857,2011-02-10 12:32:00,2011-05-13 10:20:00,2,343,1106.4,24.05217391304348,United Kingdom,211,91,1,0
12863,2011-10-18 14:15:00,2011-10-18 14:15:00,1,188,521.2,104.24000000000001,United Kingdom,52,0,0,0
12864,2011-07-24 13:03:00,2011-07-24 13:03:00,1,216,147.12,49.04,United Kingdom,138,0,0,0
12865,2011-08-08 10:11:00,2011-11-13 14:31:00,2,925,1568.23,16.507684210526318,Austria,26,97,1,0
12866,2011-03-01 14:11:00,2011-03-01 14:11:00,1,171,559.12,21.504615384615384,Belgium,283,0,0,0
12867,2010-12-14 16:39:00,2011-11-13 15:30:00,7,4284,4009.34,7.50812734082397,United Kingdom,26,333,1,1
12868,2010-12-01 12:50:00,2011-06-07 10:42:00,6,928,1607.0600000000002,15.0192523364486,United Kingdom,186,187,1,0
12871,2011-05-16 13:32:00,2011-09-16 15:07:00,2,200,380.64,34.60363636363636,United Kingdom,84,123,1,0
12872,2010-12-09 14:44:00,2011-01-17 10:52:00,2,319,599.97,9.090454545454547,United Kingdom,327,38,1,0
12873,2011-03-02 14:58:00,2011-03-02 14:58:00,1,128,374.0,93.5,United Kingdom,282,0,0,0
12875,2010-12-12 12:03:00,2011-07-19 15:30:00,2,2019,343.2300000000001,171.61500000000004,United Kingdom,143,219,1,0
12876,2011-05-27 13:34:00,2011-10-13 12:26:00,2,1941,2218.02,26.09435294117647,Belgium,58,138,1,1
12877,2010-12-16 12:23:00,2011-12-06 10:30:00,12,1178,1535.77,9.972532467532467,United Kingdom,4,354,1,0
12878,2011-03-18 14:02:00,2011-04-17 13:07:00,2,547,854.99,18.191276595744682,United Kingdom,236,29,1,0
12879,2011-09-09 12:11:00,2011-10-26 12:24:00,3,370,573.22,57.322,United Kingdom,45,47,1,0
12881,2011-03-09 11:44:00,2011-03-09 11:44:00,1,21,298.0,42.57142857142857,United Kingdom,276,0,0,0
12882,2011-11-06 11:22:00,2011-11-30 16:18:00,2,246,1463.04,112.54153846153847,United Kingdom,9,24,1,0
12883,2011-09-11 15:18:00,2011-11-15 09:32:00,4,196,703.47,16.749285714285715,United Kingdom,25,64,1,0
12884,2011-09-12 13:10:00,2011-09-12 13:10:00,1,43,309.05,44.15,United Kingdom,88,0,0,0
12885,2011-08-08 11:45:00,2011-10-07 13:40:00,3,655,1175.22,16.552394366197184,United Kingdom,63,60,1,0
12886,2011-05-04 11:21:00,2011-10-03 10:09:00,2,770,1378.4,16.809756097560978,United Kingdom,68,151,1,0
12888,2011-03-29 14:31:00,2011-05-09 16:02:00,2,76,354.12,70.824,United Kingdom,214,41,1,0
12890,2011-11-15 17:26:00,2011-11-15 17:26:00,1,256,376.71999999999997,4.768607594936708,United Kingdom,24,0,0,0
12891,2011-02-20 11:28:00,2011-06-07 12:31:00,3,950,331.0,110.33333333333333,United Kingdom,186,107,1,0
12893,2011-11-09 12:34:00,2011-11-09 12:34:00,1,90,176.55,5.695161290322581,United Kingdom,31,0,0,0
12895,2011-09-14 08:35:00,2011-10-28 13:51:00,2,210,372.8,16.945454545454545,United Kingdom,42,44,1,0
12897,2011-02-11 11:40:00,2011-05-19 12:13:00,2,110,216.5,54.125,United Kingdom,205,97,1,0
12901,2011-03-14 10:41:00,2011-12-01 10:07:00,28,23075,17654.54,152.19431034482758,United Kingdom,9,261,1,1
12902,2011-03-20 12:06:00,2011-03-20 12:06:00,1,66,138.68,13.868,United Kingdom,265,0,0,0
12904,2011-06-20 13:18:00,2011-11-21 14:34:00,2,294,496.06,6.986760563380281,United Kingdom,18,154,1,0
12906,2011-09-22 15:03:00,2011-11-28 09:55:00,5,1749,2919.81,46.34619047619047,United Kingdom,12,66,1,1
12908,2011-01-31 12:37:00,2011-06-16 15:39:00,2,1200,750.0,375.0,United Kingdom,176,136,1,0
12909,2011-03-31 12:51:00,2011-10-31 12:43:00,5,1280,2178.67,23.941428571428574,United Kingdom,40,213,1,1
12910,2011-04-12 10:01:00,2011-11-16 14:28:00,8,1692,3075.04,41.00053333333333,United Kingdom,23,218,1,1
12912,2011-10-30 11:35:00,2011-12-07 08:55:00,5,670,1662.3,69.2625,United Kingdom,3,37,1,1
12913,2010-12-06 16:36:00,2011-12-05 12:11:00,5,1419,2483.63,49.6726,United Kingdom,5,363,1,1
12915,2010-12-02 12:33:00,2011-07-14 11:34:00,2,93,363.65,16.529545454545453,United Kingdom,149,223,1,0
12916,2011-01-23 10:43:00,2011-07-24 10:35:00,4,1083,2944.95,28.59174757281553,United Kingdom,139,181,1,1
12917,2011-08-03 16:42:00,2011-08-03 16:42:00,1,120,594.0,297.0,United Kingdom,128,0,0,0
12919,2011-06-23 09:22:00,2011-12-01 13:47:00,6,673,1335.19,26.7038,United Kingdom,8,161,1,0
12920,2011-11-22 15:05:00,2011-11-22 15:05:00,1,128,162.78,6.028888888888889,United Kingdom,17,0,0,0
12921,2010-12-01 15:06:00,2011-11-30 16:22:00,37,9526,16587.09,23.037625,United Kingdom,9,364,1,1
12922,2011-07-01 15:35:00,2011-07-01 15:35:00,1,370,405.38,14.477857142857143,United Kingdom,161,0,0,0
12923,2011-10-06 16:20:00,2011-10-06 16:20:00,1,68,172.82,6.172142857142857,United Kingdom,64,0,0,0
12924,2011-01-16 11:49:00,2011-09-12 13:55:00,4,481,933.7,31.123333333333335,United Kingdom,88,239,1,0
12925,2011-09-26 11:05:00,2011-12-05 11:11:00,2,541,694.05,15.423333333333332,United Kingdom,5,70,1,0
12928,2010-12-15 15:45:00,2011-11-04 14:24:00,5,1472,2062.7,24.55595238095238,United Kingdom,35,323,1,1
12929,2011-02-01 12:08:00,2011-02-01 12:08:00,1,37,117.85,14.73125,United Kingdom,312,0,0,0
12930,2011-06-21 13:25:00,2011-09-22 15:18:00,2,252,415.8,16.632,United Kingdom,78,93,1,0
12931,2010-12-17 09:45:00,2011-11-18 12:39:00,15,28004,42055.96,512.8775609756098,United Kingdom,22,336,1,1
12933,2011-03-01 11:30:00,2011-11-15 16:38:00,3,499,607.53,5.7314150943396225,United Kingdom,24,259,1,0
12935,2011-01-24 13:58:00,2011-12-07 17:25:00,7,1853,2160.7,16.749612403100773,United Kingdom,2,317,1,1
12936,2011-09-22 13:51:00,2011-11-22 17:32:00,4,559,1063.9,17.15967741935484,United Kingdom,17,61,1,0
12937,2011-03-17 14:19:00,2011-11-24 15:05:00,4,1007,1504.27,12.535583333333333,United Kingdom,15,252,1,0
12938,2011-11-14 11:21:00,2011-11-14 11:21:00,1,140,114.14,12.682222222222222,United Kingdom,26,0,0,0
12939,2011-01-09 11:20:00,2011-10-06 14:33:00,8,4876,11581.8,246.42127659574467,United Kingdom,64,270,1,1
12940,2011-09-13 10:16:00,2011-10-16 12:09:00,2,404,899.69,9.371770833333334,United Kingdom,55,33,1,0
12942,2010-12-09 09:34:00,2011-07-31 14:39:00,3,198,675.6,9.651428571428571,United Kingdom,131,234,1,0
